grid_id,latitude,longitude,urban_usability_score,usability_class
4994,28.603971166825207,77.21414324998146,53.11,Moderate Usability
4995,28.608481031472582,77.21423785340403,56.14,Moderate Usability
4996,28.612990892831753,77.21433247856272,71.09,Moderate Usability
4997,28.617500750902323,77.21442712546147,53.4,Moderate Usability
4998,28.62201060568393,77.2145217941042,50.86,Moderate Usability
4999,28.62652045717618,77.21461648449487,51.13,Moderate Usability
5000,28.63103030537871,77.2147111966374,56.14,Moderate Usability
5001,28.635540150291124,77.21480593053579,60.56,Moderate Usability
5002,28.64004999191307,77.21490068619391,46.91,Low Usability
5003,28.644559830244138,77.21499546361576,45.85,Low Usability
5004,28.64906966528396,77.21509026280528,45.06,Low Usability
5005,28.65357949703216,77.21518508376637,48.09,Low Usability
5006,28.65808932548835,77.21527992650306,48.29,Low Usability
5007,28.662599150652177,77.21537479101923,48.14,Low Usability
5008,28.66710897252323,77.21546967731888,49.59,Low Usability
5009,28.671618791101142,77.21556458540593,52.31,Moderate Usability
5010,28.676128606385557,77.21565951528436,52.95,Moderate Usability
5011,28.68063841837605,77.21575446695812,49.42,Low Usability
5012,28.685148227072286,77.21584944043114,53.29,Moderate Usability
5013,28.689658032473872,77.21594443570741,57.68,Moderate Usability
5014,28.6941678345804,77.21603945279092,61.02,Moderate Usability
5015,28.698677633391533,77.21613449168558,50.4,Moderate Usability
5016,28.703187428906883,77.21622955239536,51.08,Moderate Usability
5017,28.70769722112607,77.21632463492423,47.88,Low Usability
5018,28.71220701004871,77.21641973927616,50.3,Moderate Usability
5019,28.716716795674415,77.21651486545512,54.82,Moderate Usability
5020,28.72122657800283,77.21661001346509,47.26,Low Usability
5021,28.72573635703357,77.21670518331003,41.09,Low Usability
5022,28.730246132766236,77.21680037499388,58.57,Moderate Usability
5023,28.734755905200476,77.21689558852066,54.35,Moderate Usability
5024,28.7392656743359,77.2169908238943,57.6,Moderate Usability
5025,28.743775440172143,77.2170860811188,55.71,Moderate Usability
5026,28.748285202708814,77.21718136019813,54.63,Moderate Usability
5027,28.752794961945543,77.21727666113627,41.35,Low Usability
5028,28.757304717881937,77.2173719839372,42.37,Low Usability
5029,28.76181447051763,77.21746732860488,42.83,Low Usability
5030,28.76632421985225,77.21756269514333,45.1,Low Usability
5031,28.770833965885416,77.2176580835565,41.06,Low Usability
5032,28.77534370861675,77.21775349384839,41.33,Low Usability
5033,28.77948538530045,77.21742045404632,43.58,Low Usability
5034,28.784466107589907,77.217852965734,41.96,Low Usability
5035,28.787026979141764,77.21811076073078,41.3,Low Usability
5036,28.831057145082788,77.2164759715683,43.54,Low Usability
5037,28.834160605754754,77.21674195105443,43.42,Low Usability
5038,28.836347728090526,77.21654167178602,45.15,Low Usability
5039,28.41612551586734,77.21437667947903,41.31,Low Usability
5040,28.418992905432578,77.21537198581744,42.75,Low Usability
5041,28.423490935886917,77.21547847431083,43.52,Low Usability
5042,28.428000916225315,77.21557242741936,44.46,Low Usability
5043,28.43251089328945,77.21566640215718,41.76,Low Usability
5044,28.437020867078935,77.21576039852818,43.13,Low Usability
5045,28.441530837593366,77.21585441653622,43.77,Low Usability
5046,28.44604080483237,77.21594845618526,43.72,Low Usability
5047,28.450550768795587,77.21604251747921,41.86,Low Usability
5048,28.455060729482618,77.21613660042189,44.19,Low Usability
5049,28.459570686893088,77.21623070501728,45.43,Low Usability
5050,28.464080641026612,77.21632483126925,43.17,Low Usability
5051,28.4685905918828,77.2164189791817,42.41,Low Usability
5052,28.473100539461278,77.21651314875854,45.62,Low Usability
5053,28.477610483761676,77.21660734000368,46.12,Low Usability
5054,28.4821204247836,77.21670155292104,52.18,Moderate Usability
5055,28.486630362526657,77.21679578751453,53.96,Moderate Usability
5056,28.491140296990487,77.21689004378804,54.39,Moderate Usability
5057,28.495650228174707,77.2169843217455,45.02,Low Usability
5058,28.50016015607892,77.21707862139081,47.99,Low Usability
5059,28.504670080702766,77.2171729427279,47.5,Low Usability
5060,28.50918000204584,77.21726728576068,47.37,Low Usability
5061,28.51368992010778,77.21736165049309,46.91,Low Usability
5062,28.518199834888208,77.21745603692901,48.93,Low Usability
5063,28.522709746386727,77.21755044507238,53.5,Moderate Usability
5064,28.527219654602966,77.21764487492712,49.79,Low Usability
5065,28.531729559536526,77.21773932649714,54.68,Moderate Usability
5066,28.536239461187055,77.2178337997864,59.53,Moderate Usability
5067,28.540749359554145,77.21792829479878,68.51,Moderate Usability
5068,28.545259254637443,77.21802281153825,65.79,Moderate Usability
5069,28.54976914643655,77.21811735000873,64.22,Moderate Usability
5070,28.554279034951094,77.2182119102141,62.65,Moderate Usability
5071,28.558788920180685,77.21830649215835,55.21,Moderate Usability
5072,28.563298802124955,77.21840109584538,45.65,Low Usability
5073,28.567808680783514,77.21849572127915,64.36,Moderate Usability
5074,28.572318556155977,77.21859036846355,59.28,Moderate Usability
5075,28.57682842824198,77.21868503740257,50.63,Moderate Usability
5076,28.58133829704113,77.21877972810012,53.03,Moderate Usability
5077,28.585848162553045,77.2188744405601,57.31,Moderate Usability
5078,28.59035802477737,77.21896917478652,63.62,Moderate Usability
5079,28.594867883713682,77.21906393078329,65.08,Moderate Usability
5080,28.599377739361643,77.21915870855435,48.29,Low Usability
5081,28.603887591720856,77.21925350810365,53.65,Moderate Usability
5082,28.60839744079093,77.21934832943514,54.57,Moderate Usability
5083,28.612907286571502,77.21944317255272,63.58,Moderate Usability
5084,28.61741712906218,77.21953803746038,47.49,Low Usability
5085,28.621926968262585,77.2196329241621,49.73,Low Usability
5086,28.626436804172357,77.21972783266179,53.65,Moderate Usability
5087,28.630946636791084,77.21982276296336,65.87,Moderate Usability
5088,28.63545646611842,77.21991771507084,66.02,Moderate Usability
5089,28.639966292153975,77.22001268898815,48.06,Low Usability
5090,28.644476114897362,77.22010768471924,51.33,Moderate Usability
5091,28.648985934348193,77.22020270226807,49.22,Low Usability
5092,28.6534957505061,77.2202977416386,45.14,Low Usability
5093,28.65800556337072,77.2203928028348,47.09,Low Usability
5094,28.66251537294163,77.2204878858606,49.56,Low Usability
5095,28.667025179218502,77.22058299071999,53.98,Moderate Usability
5096,28.67153498220094,77.22067811741692,50.99,Moderate Usability
5097,28.67604478188853,77.22077326595537,48.15,Low Usability
5098,28.680554578280933,77.22086843633927,53.77,Moderate Usability
5099,28.68506437137777,77.22096362857266,54.14,Moderate Usability
5100,28.68957416117863,77.22105884265942,59.6,Moderate Usability
5101,28.694083947683172,77.22115407860356,51.14,Moderate Usability
5102,28.69859373089099,77.22124933640904,49.72,Low Usability
5103,28.70310351080172,77.22134461607986,52.79,Moderate Usability
5104,28.707613287414976,77.22143991761997,54.62,Moderate Usability
5105,28.712123060730384,77.22153524103338,57.68,Moderate Usability
5106,28.71663283074758,77.22163058632401,58.78,Moderate Usability
5107,28.721142597466155,77.22172595349585,47.19,Low Usability
5108,28.725652360885736,77.2218213425529,41.51,Low Usability
5109,28.730162121005964,77.22191675349913,59.24,Moderate Usability
5110,28.734671877826433,77.22201218633855,58.59,Moderate Usability
5111,28.73918163134681,77.2221076410751,47.49,Low Usability
5112,28.74369138156667,77.22220311771277,55.7,Moderate Usability
5113,28.748201128485665,77.22229861625556,53.0,Moderate Usability
5114,28.752710872103396,77.22239413670742,42.89,Low Usability
5115,28.757220612419502,77.2224896790724,45.83,Low Usability
5116,28.761730349433584,77.22258524335446,46.65,Low Usability
5117,28.76624008314529,77.22268082955756,44.06,Low Usability
5118,28.77074981355423,77.22277643768575,40.24,Low Usability
5119,28.775000482384147,77.2225933341954,41.73,Low Usability
5120,28.778068280900442,77.22106684914235,41.48,Low Usability
5121,28.785173805179525,77.22178158776936,41.39,Low Usability
5122,28.787062950796855,77.22250442593709,42.03,Low Usability
5123,28.419667213533675,77.22007304962304,45.95,Low Usability
5124,28.42340779189496,77.2205800353571,42.7,Low Usability
5125,28.427917756671956,77.22067420437756,45.04,Low Usability
5126,28.43242771817339,77.22076839507697,43.63,Low Usability
5127,28.436937676398877,77.22086260745922,41.56,Low Usability
5128,28.441447631348055,77.22095684152822,43.93,Low Usability
5129,28.445957583020505,77.22105109728787,41.1,Low Usability
5130,28.450467531415878,77.22114537474208,43.49,Low Usability
5131,28.454977476533784,77.22123967389476,45.22,Low Usability
5132,28.45948741837383,77.22133399474983,47.3,Low Usability
5133,28.46399735693565,77.2214283373112,45.85,Low Usability
5134,28.468507292218835,77.22152270158277,46.07,Low Usability
5135,28.47301722422303,77.22161708756849,44.86,Low Usability
5136,28.477527152947847,77.2217114952722,41.72,Low Usability
5137,28.482037078392906,77.2218059246979,41.93,Low Usability
5138,28.486547000557806,77.22190037584947,42.96,Low Usability
5139,28.491056919442205,77.22199484873086,42.87,Low Usability
5140,28.495566835045683,77.22208934334598,46.62,Low Usability
5141,28.500076747367874,77.22218385969873,48.34,Low Usability
5142,28.504586656408392,77.22227839779302,47.02,Low Usability
5143,28.50909656216686,77.22237295763286,47.84,Low Usability
5144,28.513606464642898,77.22246753922208,47.65,Low Usability
5145,28.51811636383612,77.22256214256466,53.66,Moderate Usability
5146,28.522626259746144,77.2226567676645,47.88,Low Usability
5147,28.527136152372595,77.22275141452559,48.79,Low Usability
5148,28.531646041715092,77.22284608315177,58.6,Moderate Usability
5149,28.536155927773244,77.22294077354704,68.22,Moderate Usability
5150,28.54066581054667,77.22303548571534,68.89,Moderate Usability
5151,28.545175690035002,77.22313021966058,65.16,Moderate Usability
5152,28.549685566237855,77.2232249753867,63.79,Moderate Usability
5153,28.554195439154853,77.22331975289762,61.5,Moderate Usability
5154,28.558705308785587,77.22341455219733,59.25,Moderate Usability
5155,28.563215175129713,77.2235093732897,56.75,Moderate Usability
5156,28.567725038186833,77.22360421617873,52.05,Moderate Usability
5157,28.572234897956566,77.22369908086837,45.15,Low Usability
5158,28.576744754438526,77.22379396736251,47.79,Low Usability
5159,28.58125460763234,77.22388887566515,53.98,Moderate Usability
5160,28.58576445753763,77.2239838057802,57.11,Moderate Usability
5161,28.59027430415401,77.22407875771162,50.42,Moderate Usability
5162,28.59478414748111,77.22417373146338,68.03,Moderate Usability
5163,28.599293987518546,77.2242687270394,61.3,Moderate Usability
5164,28.603803824265924,77.22436374444366,52.55,Moderate Usability
5165,28.608313657722874,77.2244587836801,52.54,Moderate Usability
5166,28.612823487889017,77.22455384475265,63.94,Moderate Usability
5167,28.61733331476396,77.22464892766533,47.91,Low Usability
5168,28.621843138347355,77.22474403242204,54.06,Moderate Usability
5169,28.626352958638787,77.22483915902676,47.11,Low Usability
5170,28.630862775637894,77.22493430748345,56.37,Moderate Usability
5171,28.6353725893443,77.22502947779606,46.2,Low Usability
5172,28.639882399757603,77.22512466996858,53.38,Moderate Usability
5173,28.644392206877445,77.22521988400497,57.61,Moderate Usability
5174,28.648902010703434,77.22531511990917,50.45,Moderate Usability
5175,28.653411811235205,77.22541037768515,45.41,Low Usability
5176,28.657921608472368,77.22550565733691,55.29,Moderate Usability
5177,28.662431402414548,77.2256009588684,51.64,Moderate Usability
5178,28.666941193061344,77.22569628228356,63.55,Moderate Usability
5179,28.67145098041241,77.22579162758642,64.93,Moderate Usability
5180,28.675960764467344,77.22588699478091,58.06,Moderate Usability
5181,28.680470545225777,77.22598238387103,60.19,Moderate Usability
5182,28.684980322687323,77.22607779486076,46.98,Low Usability
5183,28.689490096851618,77.22617322775402,48.65,Low Usability
5184,28.69399986771826,77.22626868255486,51.49,Moderate Usability
5185,28.69850963528688,77.22636415926722,48.83,Low Usability
5186,28.7030193995571,77.22645965789509,52.44,Moderate Usability
5187,28.707529160528544,77.22655517844247,60.21,Moderate Usability
5188,28.712038918200818,77.22665072091333,59.45,Moderate Usability
5189,28.716548672573584,77.22674628531163,49.54,Low Usability
5190,28.72105842364641,77.2268418716414,44.43,Low Usability
5191,28.725568171418956,77.22693747990662,47.31,Low Usability
5192,28.730077915890828,77.22703311011124,48.42,Low Usability
5193,28.734587657061635,77.2271287622593,46.44,Low Usability
5194,28.739097394931022,77.22722443635475,40.96,Low Usability
5195,28.743607129498596,77.2273201324016,37.33,Low Usability
5196,28.748116860763975,77.22741585040386,38.36,Low Usability
5197,28.75262658872681,77.22751159036548,37.35,Low Usability
5198,28.75713631338668,77.22760735229053,40.48,Low Usability
5199,28.76164603474323,77.22770313618295,42.95,Low Usability
5200,28.766155752796095,77.22779894204675,43.01,Low Usability
5201,28.77049941944989,77.22766178841047,39.82,Low Usability
5202,28.773688648433616,77.22638565521055,40.15,Low Usability
5203,28.420642809462972,77.22390994115507,40.46,Low Usability
5204,28.42348110906405,77.22553905624979,40.89,Low Usability
5205,28.427834406165957,77.22577595965684,50.74,Moderate Usability
5206,28.43234435206899,77.22587036631393,45.95,Low Usability
5207,28.436854294694772,77.22596479470353,45.16,Low Usability
5208,28.441364234042968,77.22605924482954,49.57,Low Usability
5209,28.445874170113143,77.22615371669589,48.9,Low Usability
5210,28.450384102904952,77.22624821030645,48.75,Low Usability
5211,28.454894032418,77.22634272566523,47.96,Low Usability
5212,28.459077051023925,77.22616180727043,44.63,Low Usability
5213,28.463970621819765,77.224993009401,41.49,Low Usability
5214,28.46863500489398,77.22568663789225,44.34,Low Usability
5215,28.4729767791746,77.22667082584725,42.58,Low Usability
5216,28.477443630788418,77.22681562881876,41.68,Low Usability
5217,28.481953540620857,77.22691027474889,42.14,Low Usability
5218,28.48646344717186,77.22700494245464,46.35,Low Usability
5219,28.49097335044105,77.22709963193998,46.5,Low Usability
5220,28.49548325042804,77.2271943432088,40.57,Low Usability
5221,28.49999314713245,77.22728907626507,42.25,Low Usability
5222,28.5045030405539,77.22738383111266,44.8,Low Usability
5223,28.50901293069199,77.22747860775556,46.96,Low Usability
5224,28.513522817546352,77.2275734061977,46.94,Low Usability
5225,28.51803270111662,77.227668226443,47.09,Low Usability
5226,28.522542581402384,77.22776306849542,52.74,Moderate Usability
5227,28.527052458403272,77.2278579323589,51.65,Moderate Usability
5228,28.531562332118913,77.22795281803732,54.82,Moderate Usability
5229,28.53607220254892,77.22804772553471,60.18,Moderate Usability
5230,28.540582069692903,77.22814265485495,63.67,Moderate Usability
5231,28.545091933550488,77.22823760600203,69.05,Moderate Usability
5232,28.549601794121298,77.22833257897985,65.71,Moderate Usability
5233,28.554111651404945,77.2284275737924,66.47,Moderate Usability
5234,28.558621505401042,77.2285225904436,56.17,Moderate Usability
